source,date,author,text,topic
newsapi,2025-06-05T23:59:04Z,BBC News,"Most new build homes must have solar panels - Miliband The energy secretary says the move will cut energy bills, but house builders caution against burdensome regulations.",solar energy
newsapi,2025-05-15T17:30:47Z,Gizmodo.com,U.S. Allegedly Finds Rogue Communication Devices in Chinese-Made Solar Tech Cellular radios and other undocumented devices were found in solar inverters and batteries.,solar energy
newsapi,2025-06-11T21:34:22Z,The Verge,"Apple Home is expanding its energy management features Apple’s smart home didn’t get a single nod during the WWDC keynote, but it turns out there are some interesting developments coming to the Home app around energy management.  In a video posted to the Apple developer site this week, the company outlined its ne…",solar energy
newsapi,2025-05-16T17:45:40Z,Gizmodo.com,"Solar Tax Credits Are on the Chopping Block—Install Soon or Pay the Price For anyone who can afford to go solar, ""now would be the time"" because House Republicans want to end federal tax credits that make it affordable.",solar energy
newsapi,2025-06-05T15:15:03Z,Gizmodo.com,"Upcoming Telescope Predicted to Discover Millions of Hidden Solar System Objects With 3.2 billion pixels and a decade-long search, the Rubin Observatory will reveal what’s been hiding in plain sight.",solar energy
newsapi,2025-06-05T12:40:45Z,Gizmodo.com,"BLUETTI Portable Power Station With a 17-Year Lifespan Drops 45%, That’s Only $55 a Year Over Time Be prepared no matter where you go with this portable power station that'll always keep you juiced up.",solar energy
newsapi,2025-05-17T00:04:09Z,The Verge,"Meta faces Democratic probe into plans to power a giant data center with gas Meta’s building a new AI data center so massive in Louisiana that the local utility company has plans to construct three new gas-fired power plants to provide it with enough electricity. Now, advocates and lawmakers are pressing Meta for answers about how it’…",solar energy
newsapi,2025-05-29T17:37:36Z,The Next Web,"UK trial shows space robots could build solar farms in orbit Remote-controlled robots could one day build giant solar farms in space, according to a recent trial in the UK. British startup Space Solar conducted the test at the UK Atomic Energy Authority’s (UKAEA) facilities on the University of Oxford’s Culham Campus, …",solar energy
newsapi,2025-06-10T20:23:48Z,Gizmodo.com,"Congrats ‘GQuuuuuuX,’ You Just Got Your First Big ‘Gundam’ War Crime As the latest 'Gundam' series enters its dramatic climax, its parallels to the 1979 continue to grow—and so do its echoed horrors.",solar energy
newsapi,2025-06-10T12:55:56Z,Gizmodo.com,"Our Favorite Solar Wireless Outdoor Camera Drops on Amazon, Now Cheaper Than Black Friday and Prime Day This is the easiest outdoor security camera to use on the market.",solar energy
newsapi,2025-06-05T23:59:04Z,BBC News,"Most new build homes must have solar panels - Miliband The energy secretary says the move will cut energy bills, but house builders caution against burdensome regulations.",solar energy
newsapi,2025-06-11T21:34:22Z,The Verge,"Apple Home is expanding its energy management features Apple’s smart home didn’t get a single nod during the WWDC keynote, but it turns out there are some interesting developments coming to the Home app around energy management.  In a video posted to the Apple developer site this week, the company outlined its ne…",solar energy
newsapi,2025-06-05T15:15:03Z,Gizmodo.com,"Upcoming Telescope Predicted to Discover Millions of Hidden Solar System Objects With 3.2 billion pixels and a decade-long search, the Rubin Observatory will reveal what’s been hiding in plain sight.",solar energy
newsapi,2025-06-17T15:27:19Z,Business Insider,Solar stocks are plummeting as the Senate version of Trump's 'big beautiful bill' hits clean energy Solar energy stocks dropped sharply on Tuesday as the market digested cuts to renewable power tax credits in the Senate's version of the budget bill.,solar energy
newsapi,2025-06-05T12:40:45Z,Gizmodo.com,"BLUETTI Portable Power Station With a 17-Year Lifespan Drops 45%, That’s Only $55 a Year Over Time Be prepared no matter where you go with this portable power station that'll always keep you juiced up.",solar energy
newsapi,2025-05-29T17:37:36Z,The Next Web,"UK trial shows space robots could build solar farms in orbit Remote-controlled robots could one day build giant solar farms in space, according to a recent trial in the UK. British startup Space Solar conducted the test at the UK Atomic Energy Authority’s (UKAEA) facilities on the University of Oxford’s Culham Campus, …",solar energy
newsapi,2025-06-10T20:23:48Z,Gizmodo.com,"Congrats ‘GQuuuuuuX,’ You Just Got Your First Big ‘Gundam’ War Crime As the latest 'Gundam' series enters its dramatic climax, its parallels to the 1979 continue to grow—and so do its echoed horrors.",solar energy
newsapi,2025-06-10T12:55:56Z,Gizmodo.com,"Our Favorite Solar Wireless Outdoor Camera Drops on Amazon, Now Cheaper Than Black Friday and Prime Day This is the easiest outdoor security camera to use on the market.",solar energy
newsapi,2025-06-14T10:00:09Z,Gizmodo.com,"Air Conditioners Can Actually Support the Power Grid. Here’s How Air conditioners place a heavy burden on the grid when the weather gets hot, but this strategy shows they can actually help—and without compromising your home's temperature.",solar energy
newsapi,2025-06-19T14:00:01Z,Gizmodo.com,"A Game-Changing Telescope Is About to Reveal Its First Images. Here’s How to Watch The Vera C. Rubin observatory will host a “first look” event at 11 a.m. ET on Monday, June 23. You can watch it live right here.",solar energy
newsapi,2025-06-05T23:59:04Z,BBC News,"Most new build homes must have solar panels - Miliband The energy secretary says the move will cut energy bills, but house builders caution against burdensome regulations.",solar energy
newsapi,2025-06-11T21:34:22Z,The Verge,"Apple Home is expanding its energy management features Apple’s smart home didn’t get a single nod during the WWDC keynote, but it turns out there are some interesting developments coming to the Home app around energy management.  In a video posted to the Apple developer site this week, the company outlined its ne…",solar energy
newsapi,2025-06-05T15:15:03Z,Gizmodo.com,"Upcoming Telescope Predicted to Discover Millions of Hidden Solar System Objects With 3.2 billion pixels and a decade-long search, the Rubin Observatory will reveal what’s been hiding in plain sight.",solar energy
newsapi,2025-06-17T15:27:19Z,Business Insider,Solar stocks are plummeting as the Senate version of Trump's 'big beautiful bill' hits clean energy Solar energy stocks dropped sharply on Tuesday as the market digested cuts to renewable power tax credits in the Senate's version of the budget bill.,solar energy
newsapi,2025-06-05T12:40:45Z,Gizmodo.com,"BLUETTI Portable Power Station With a 17-Year Lifespan Drops 45%, That’s Only $55 a Year Over Time Be prepared no matter where you go with this portable power station that'll always keep you juiced up.",solar energy
newsapi,2025-06-20T13:00:00Z,Slashdot.org,"Turning Coalmines Into Solar Energy Plants 'Could Add 300GW of Renewables By 2030' Turning recently closed coalmines into solar energy plants could add almost 300GW of renewable energy by 2030, converting derelict wastelands to productive use, according to a new report. From a report: In a first of its kind analysis, researchers from Global…",solar energy
newsapi,2025-05-29T17:37:36Z,The Next Web,"UK trial shows space robots could build solar farms in orbit Remote-controlled robots could one day build giant solar farms in space, according to a recent trial in the UK. British startup Space Solar conducted the test at the UK Atomic Energy Authority’s (UKAEA) facilities on the University of Oxford’s Culham Campus, …",solar energy
newsapi,2025-06-10T20:23:48Z,Gizmodo.com,"Congrats ‘GQuuuuuuX,’ You Just Got Your First Big ‘Gundam’ War Crime As the latest 'Gundam' series enters its dramatic climax, its parallels to the 1979 continue to grow—and so do its echoed horrors.",solar energy
newsapi,2025-06-10T12:55:56Z,Gizmodo.com,"Our Favorite Solar Wireless Outdoor Camera Drops on Amazon, Now Cheaper Than Black Friday and Prime Day This is the easiest outdoor security camera to use on the market.",solar energy
newsapi,2025-06-14T10:00:09Z,Gizmodo.com,"Air Conditioners Can Actually Support the Power Grid. Here’s How Air conditioners place a heavy burden on the grid when the weather gets hot, but this strategy shows they can actually help—and without compromising your home's temperature.",solar energy
newsapi,2025-06-05T23:59:04Z,BBC News,"Most new build homes must have solar panels - Miliband The energy secretary says the move will cut energy bills, but house builders caution against burdensome regulations.",solar energy
newsapi,2025-06-11T21:34:22Z,The Verge,"Apple Home is expanding its energy management features Apple’s smart home didn’t get a single nod during the WWDC keynote, but it turns out there are some interesting developments coming to the Home app around energy management.  In a video posted to the Apple developer site this week, the company outlined its ne…",solar energy
newsapi,2025-06-23T15:18:07Z,The Verge,"The new lies spreading about climate change New strains of misinformation about climate change are spreading, meant to slow the growth of renewable energy needed to fix the problem. Rather than flat-out denying the mountains of evidence that show that humans are causing climate change, more recent talk…",solar energy
newsapi,2025-06-05T15:15:03Z,Gizmodo.com,"Upcoming Telescope Predicted to Discover Millions of Hidden Solar System Objects With 3.2 billion pixels and a decade-long search, the Rubin Observatory will reveal what’s been hiding in plain sight.",solar energy
newsapi,2025-06-17T15:27:19Z,Business Insider,Solar stocks are plummeting as the Senate version of Trump's 'big beautiful bill' hits clean energy Solar energy stocks dropped sharply on Tuesday as the market digested cuts to renewable power tax credits in the Senate's version of the budget bill.,solar energy
newsapi,2025-06-05T12:40:45Z,Gizmodo.com,"BLUETTI Portable Power Station With a 17-Year Lifespan Drops 45%, That’s Only $55 a Year Over Time Be prepared no matter where you go with this portable power station that'll always keep you juiced up.",solar energy
newsapi,2025-06-20T13:00:00Z,Slashdot.org,"Turning Coalmines Into Solar Energy Plants 'Could Add 300GW of Renewables By 2030' Turning recently closed coalmines into solar energy plants could add almost 300GW of renewable energy by 2030, converting derelict wastelands to productive use, according to a new report. From a report: In a first of its kind analysis, researchers from Global…",solar energy
newsapi,2025-05-29T17:37:36Z,The Next Web,"UK trial shows space robots could build solar farms in orbit Remote-controlled robots could one day build giant solar farms in space, according to a recent trial in the UK. British startup Space Solar conducted the test at the UK Atomic Energy Authority’s (UKAEA) facilities on the University of Oxford’s Culham Campus, …",solar energy
newsapi,2025-06-10T20:23:48Z,Gizmodo.com,"Congrats ‘GQuuuuuuX,’ You Just Got Your First Big ‘Gundam’ War Crime As the latest 'Gundam' series enters its dramatic climax, its parallels to the 1979 continue to grow—and so do its echoed horrors.",solar energy
newsapi,2025-06-10T12:55:56Z,Gizmodo.com,"Our Favorite Solar Wireless Outdoor Camera Drops on Amazon, Now Cheaper Than Black Friday and Prime Day This is the easiest outdoor security camera to use on the market.",solar energy
newsapi,2025-06-05T23:59:04Z,BBC News,"Most new build homes must have solar panels - Miliband The energy secretary says the move will cut energy bills, but house builders caution against burdensome regulations.",solar energy
newsapi,2025-06-11T21:34:22Z,The Verge,"Apple Home is expanding its energy management features Apple’s smart home didn’t get a single nod during the WWDC keynote, but it turns out there are some interesting developments coming to the Home app around energy management.  In a video posted to the Apple developer site this week, the company outlined its ne…",solar energy
newsapi,2025-06-23T15:18:07Z,The Verge,"The new lies spreading about climate change New strains of misinformation about climate change are spreading, meant to slow the growth of renewable energy needed to fix the problem. Rather than flat-out denying the mountains of evidence that show that humans are causing climate change, more recent talk…",solar energy
newsapi,2025-06-05T15:15:03Z,Gizmodo.com,"Upcoming Telescope Predicted to Discover Millions of Hidden Solar System Objects With 3.2 billion pixels and a decade-long search, the Rubin Observatory will reveal what’s been hiding in plain sight.",solar energy
newsapi,2025-06-17T15:27:19Z,Business Insider,Solar stocks are plummeting as the Senate version of Trump's 'big beautiful bill' hits clean energy Solar energy stocks dropped sharply on Tuesday as the market digested cuts to renewable power tax credits in the Senate's version of the budget bill.,solar energy
newsapi,2025-06-05T12:40:45Z,Gizmodo.com,"BLUETTI Portable Power Station With a 17-Year Lifespan Drops 45%, That’s Only $55 a Year Over Time Be prepared no matter where you go with this portable power station that'll always keep you juiced up.",solar energy
newsapi,2025-06-20T13:00:00Z,Slashdot.org,"Turning Coalmines Into Solar Energy Plants 'Could Add 300GW of Renewables By 2030' Turning recently closed coalmines into solar energy plants could add almost 300GW of renewable energy by 2030, converting derelict wastelands to productive use, according to a new report. From a report: In a first of its kind analysis, researchers from Global…",solar energy
newsapi,2025-05-29T17:37:36Z,The Next Web,"UK trial shows space robots could build solar farms in orbit Remote-controlled robots could one day build giant solar farms in space, according to a recent trial in the UK. British startup Space Solar conducted the test at the UK Atomic Energy Authority’s (UKAEA) facilities on the University of Oxford’s Culham Campus, …",solar energy
newsapi,2025-06-10T20:23:48Z,Gizmodo.com,"Congrats ‘GQuuuuuuX,’ You Just Got Your First Big ‘Gundam’ War Crime As the latest 'Gundam' series enters its dramatic climax, its parallels to the 1979 continue to grow—and so do its echoed horrors.",solar energy
newsapi,2025-06-10T12:55:56Z,Gizmodo.com,"Our Favorite Solar Wireless Outdoor Camera Drops on Amazon, Now Cheaper Than Black Friday and Prime Day This is the easiest outdoor security camera to use on the market.",solar energy
newsapi,2025-06-05T23:59:04Z,BBC News,"Most new build homes must have solar panels - Miliband The energy secretary says the move will cut energy bills, but house builders caution against burdensome regulations.",solar energy
newsapi,2025-06-11T21:34:22Z,The Verge,"Apple Home is expanding its energy management features Apple’s smart home didn’t get a single nod during the WWDC keynote, but it turns out there are some interesting developments coming to the Home app around energy management.  In a video posted to the Apple developer site this week, the company outlined its ne…",solar energy
newsapi,2025-06-24T12:25:14Z,Gizmodo.com,"Amazon Offers 50% Off This Portable Power Station, Plus a Free 100W Solar Panel Included First time such a power station is this low, plus a free 100W solar panel.",solar energy
newsapi,2025-06-23T15:18:07Z,The Verge,"The new lies spreading about climate change New strains of misinformation about climate change are spreading, meant to slow the growth of renewable energy needed to fix the problem. Rather than flat-out denying the mountains of evidence that show that humans are causing climate change, more recent talk…",solar energy
newsapi,2025-06-25T12:25:27Z,Gizmodo.com,"RV Camping This Summer? This Power Station With Solar Panels Is at a Record Low Price If you’re planning your next camping trip, this power station delivers peace of mind.",solar energy
newsapi,2025-06-05T15:15:03Z,Gizmodo.com,"Upcoming Telescope Predicted to Discover Millions of Hidden Solar System Objects With 3.2 billion pixels and a decade-long search, the Rubin Observatory will reveal what’s been hiding in plain sight.",solar energy
newsapi,2025-06-17T15:27:19Z,Business Insider,Solar stocks are plummeting as the Senate version of Trump's 'big beautiful bill' hits clean energy Solar energy stocks dropped sharply on Tuesday as the market digested cuts to renewable power tax credits in the Senate's version of the budget bill.,solar energy
newsapi,2025-06-05T12:40:45Z,Gizmodo.com,"BLUETTI Portable Power Station With a 17-Year Lifespan Drops 45%, That’s Only $55 a Year Over Time Be prepared no matter where you go with this portable power station that'll always keep you juiced up.",solar energy
newsapi,2025-06-20T13:00:00Z,Slashdot.org,"Turning Coalmines Into Solar Energy Plants 'Could Add 300GW of Renewables By 2030' Turning recently closed coalmines into solar energy plants could add almost 300GW of renewable energy by 2030, converting derelict wastelands to productive use, according to a new report. From a report: In a first of its kind analysis, researchers from Global…",solar energy
newsapi,2025-05-29T17:37:36Z,The Next Web,"UK trial shows space robots could build solar farms in orbit Remote-controlled robots could one day build giant solar farms in space, according to a recent trial in the UK. British startup Space Solar conducted the test at the UK Atomic Energy Authority’s (UKAEA) facilities on the University of Oxford’s Culham Campus, …",solar energy
newsapi,2025-06-05T23:59:04Z,BBC News,"Most new build homes must have solar panels - Miliband The energy secretary says the move will cut energy bills, but house builders caution against burdensome regulations.",solar energy
newsapi,2025-06-11T21:34:22Z,The Verge,"Apple Home is expanding its energy management features Apple’s smart home didn’t get a single nod during the WWDC keynote, but it turns out there are some interesting developments coming to the Home app around energy management.  In a video posted to the Apple developer site this week, the company outlined its ne…",solar energy
newsapi,2025-06-24T12:25:14Z,Gizmodo.com,"Amazon Offers 50% Off This Portable Power Station, Plus a Free 100W Solar Panel Included First time such a power station is this low, plus a free 100W solar panel.",solar energy
newsapi,2025-06-23T15:18:07Z,The Verge,"The new lies spreading about climate change New strains of misinformation about climate change are spreading, meant to slow the growth of renewable energy needed to fix the problem. Rather than flat-out denying the mountains of evidence that show that humans are causing climate change, more recent talk…",solar energy
newsapi,2025-06-25T12:25:27Z,Gizmodo.com,"RV Camping This Summer? This Power Station With Solar Panels Is at a Record Low Price If you’re planning your next camping trip, this power station delivers peace of mind.",solar energy
newsapi,2025-06-05T15:15:03Z,Gizmodo.com,"Upcoming Telescope Predicted to Discover Millions of Hidden Solar System Objects With 3.2 billion pixels and a decade-long search, the Rubin Observatory will reveal what’s been hiding in plain sight.",solar energy
newsapi,2025-06-17T15:27:19Z,Business Insider,Solar stocks are plummeting as the Senate version of Trump's 'big beautiful bill' hits clean energy Solar energy stocks dropped sharply on Tuesday as the market digested cuts to renewable power tax credits in the Senate's version of the budget bill.,solar energy
newsapi,2025-06-05T12:40:45Z,Gizmodo.com,"BLUETTI Portable Power Station With a 17-Year Lifespan Drops 45%, That’s Only $55 a Year Over Time Be prepared no matter where you go with this portable power station that'll always keep you juiced up.",solar energy
newsapi,2025-06-20T13:00:00Z,Slashdot.org,"Turning Coalmines Into Solar Energy Plants 'Could Add 300GW of Renewables By 2030' Turning recently closed coalmines into solar energy plants could add almost 300GW of renewable energy by 2030, converting derelict wastelands to productive use, according to a new report. From a report: In a first of its kind analysis, researchers from Global…",solar energy
newsapi,2025-05-29T17:37:36Z,The Next Web,"UK trial shows space robots could build solar farms in orbit Remote-controlled robots could one day build giant solar farms in space, according to a recent trial in the UK. British startup Space Solar conducted the test at the UK Atomic Energy Authority’s (UKAEA) facilities on the University of Oxford’s Culham Campus, …",solar energy
